"","Overall","marker","n.fold","method","variable"
"V670",0,"V670","1","DT","1"
"V671",0,"V671","1","DT","1"
"V672",0,"V672","1","DT","1"
"V673",0,"V673","1","DT","1"
"V674",0,"V674","1","DT","1"
"V675",0,"V675","1","DT","1"
"V676",0,"V676","1","DT","1"
"V677",0,"V677","1","DT","1"
"V678",0,"V678","1","DT","1"
"V679",0,"V679","1","DT","1"
"V680",0,"V680","1","DT","1"
"V681",0,"V681","1","DT","1"
"V682",0,"V682","1","DT","1"
"V683",0,"V683","1","DT","1"
"V684",0,"V684","1","DT","1"
"V685",0,"V685","1","DT","1"
"V686",0,"V686","1","DT","1"
"V687",0,"V687","1","DT","1"
"V688",0,"V688","1","DT","1"
"V689",0,"V689","1","DT","1"
"V690",0,"V690","1","DT","1"
"V691",0,"V691","1","DT","1"
"V692",0,"V692","1","DT","1"
"V693",0,"V693","1","DT","1"
"V694",0,"V694","1","DT","1"
"V695",0,"V695","1","DT","1"
"V696",0,"V696","1","DT","1"
"V697",0,"V697","1","DT","1"
"V698",0,"V698","1","DT","1"
"V699",0,"V699","1","DT","1"
"V700",0,"V700","1","DT","1"
"V701",0,"V701","1","DT","1"
"V702",0,"V702","1","DT","1"
"V703",0,"V703","1","DT","1"
"V704",0,"V704","1","DT","1"
"V705",0,"V705","1","DT","1"
"V706",0,"V706","1","DT","1"
"V707",0,"V707","1","DT","1"
"V708",0,"V708","1","DT","1"
"V709",0,"V709","1","DT","1"
"V710",0,"V710","1","DT","1"
"V711",0,"V711","1","DT","1"
"V712",0,"V712","1","DT","1"
"V713",0,"V713","1","DT","1"
"V714",0,"V714","1","DT","1"
"V715",0,"V715","1","DT","1"
"V716",0,"V716","1","DT","1"
"V717",0,"V717","1","DT","1"
"V718",0,"V718","1","DT","1"
"V719",0,"V719","1","DT","1"
"V720",0,"V720","1","DT","1"
"V721",0,"V721","1","DT","1"
"V722",0,"V722","1","DT","1"
"V725",0,"V725","1","DT","1"
"V726",0,"V726","1","DT","1"
"V727",0,"V727","1","DT","1"
"V728",0,"V728","1","DT","1"
"V729",0,"V729","1","DT","1"
"V730",0,"V730","1","DT","1"
"V731",0,"V731","1","DT","1"
"V734",0,"V734","1","DT","1"
"V736",0,"V736","1","DT","1"
"V737",0,"V737","1","DT","1"
"V738",0,"V738","1","DT","1"
"V739",0,"V739","1","DT","1"
"V740",0,"V740","1","DT","1"
"V741",0,"V741","1","DT","1"
"V742",0,"V742","1","DT","1"
"V743",0,"V743","1","DT","1"
"V744",0,"V744","1","DT","1"
"V745",0,"V745","1","DT","1"
"V746",0,"V746","1","DT","1"
"V747",0,"V747","1","DT","1"
"V748",0,"V748","1","DT","1"
"V749",0,"V749","1","DT","1"
"V750",0,"V750","1","DT","1"
"V751",0,"V751","1","DT","1"
"V752",0,"V752","1","DT","1"
"V753",0,"V753","1","DT","1"
"V754",0,"V754","1","DT","1"
"V755",0,"V755","1","DT","1"
"V756",0,"V756","1","DT","1"
"V757",0,"V757","1","DT","1"
"V758",0,"V758","1","DT","1"
"V759",0,"V759","1","DT","1"
"V760",0,"V760","1","DT","1"
"V761",0,"V761","1","DT","1"
"V762",0,"V762","1","DT","1"
"V763",0,"V763","1","DT","1"
"V764",0,"V764","1","DT","1"
"V765",0,"V765","1","DT","1"
"V766",0,"V766","1","DT","1"
"V767",0,"V767","1","DT","1"
"V768",0,"V768","1","DT","1"
"V769",0,"V769","1","DT","1"
"V770",0,"V770","1","DT","1"
"V771",0,"V771","1","DT","1"
"V772",0,"V772","1","DT","1"
"V773",0,"V773","1","DT","1"
"V774",0,"V774","1","DT","1"
"V775",0,"V775","1","DT","1"
"V776",0,"V776","1","DT","1"
"V777",0,"V777","1","DT","1"
"V778",0,"V778","1","DT","1"
"V779",0,"V779","1","DT","1"
"V780",0,"V780","1","DT","1"
"V781",0,"V781","1","DT","1"
"V782",0,"V782","1","DT","1"
"V783",0,"V783","1","DT","1"
"V784",0,"V784","1","DT","1"
"V785",0,"V785","1","DT","1"
"V786",0,"V786","1","DT","1"
"V787",0,"V787","1","DT","1"
"V788",0,"V788","1","DT","1"
"V789",0,"V789","1","DT","1"
"V790",0,"V790","1","DT","1"
"V791",0,"V791","1","DT","1"
"V792",0,"V792","1","DT","1"
"V793",0,"V793","1","DT","1"
"V794",0,"V794","1","DT","1"
"V795",0,"V795","1","DT","1"
"V796",0,"V796","1","DT","1"
"V797",0,"V797","1","DT","1"
"V798",0,"V798","1","DT","1"
"V799",0,"V799","1","DT","1"
"V800",0,"V800","1","DT","1"
"V801",0,"V801","1","DT","1"
"V802",0,"V802","1","DT","1"
"V803",0,"V803","1","DT","1"
"V804",0,"V804","1","DT","1"
"V805",0,"V805","1","DT","1"
"V806",0,"V806","1","DT","1"
"V807",0,"V807","1","DT","1"
"V808",0,"V808","1","DT","1"
"V809",0,"V809","1","DT","1"
"V810",0,"V810","1","DT","1"
"V811",0,"V811","1","DT","1"
"V812",0,"V812","1","DT","1"
"V813",0,"V813","1","DT","1"
"V814",0,"V814","1","DT","1"
"V815",0,"V815","1","DT","1"
"V816",0,"V816","1","DT","1"
"V817",0,"V817","1","DT","1"
"V818",0,"V818","1","DT","1"
"V819",0,"V819","1","DT","1"
"V820",0,"V820","1","DT","1"
"V821",0,"V821","1","DT","1"
"V822",0,"V822","1","DT","1"
"V823",0,"V823","1","DT","1"
"V824",0,"V824","1","DT","1"
"V825",0,"V825","1","DT","1"
"V826",0,"V826","1","DT","1"
"V827",0,"V827","1","DT","1"
"V828",0,"V828","1","DT","1"
"V829",0,"V829","1","DT","1"
"V830",0,"V830","1","DT","1"
"V831",0,"V831","1","DT","1"
"V832",0,"V832","1","DT","1"
"V833",0,"V833","1","DT","1"
"V834",0,"V834","1","DT","1"
"V835",0,"V835","1","DT","1"
"V836",0,"V836","1","DT","1"
"V837",0,"V837","1","DT","1"
"V838",0,"V838","1","DT","1"
"V839",0,"V839","1","DT","1"
"V840",0,"V840","1","DT","1"
"V841",0,"V841","1","DT","1"
"V842",0,"V842","1","DT","1"
"V843",0,"V843","1","DT","1"
"V844",0,"V844","1","DT","1"
"V845",0,"V845","1","DT","1"
"V846",0,"V846","1","DT","1"
"V847",0,"V847","1","DT","1"
"V848",0,"V848","1","DT","1"
"V849",0,"V849","1","DT","1"
"V850",0,"V850","1","DT","1"
"V851",0,"V851","1","DT","1"
"V852",0,"V852","1","DT","1"
"V853",0,"V853","1","DT","1"
"V854",0,"V854","1","DT","1"
"V855",0,"V855","1","DT","1"
"V856",0,"V856","1","DT","1"
"V857",0,"V857","1","DT","1"
"V858",0,"V858","1","DT","1"
"V859",0,"V859","1","DT","1"
"V860",0,"V860","1","DT","1"
"V861",0,"V861","1","DT","1"
"V862",0,"V862","1","DT","1"
"V863",0,"V863","1","DT","1"
"V864",0,"V864","1","DT","1"
"V865",0,"V865","1","DT","1"
"V866",0,"V866","1","DT","1"
"V867",0,"V867","1","DT","1"
"V868",0,"V868","1","DT","1"
"V869",0,"V869","1","DT","1"
"V870",0,"V870","1","DT","1"
"V871",0,"V871","1","DT","1"
"V872",0,"V872","1","DT","1"
"V873",0,"V873","1","DT","1"
"V874",0,"V874","1","DT","1"
"V875",0,"V875","1","DT","1"
"V876",0,"V876","1","DT","1"
"V877",0,"V877","1","DT","1"
"V878",0,"V878","1","DT","1"
"V879",0,"V879","1","DT","1"
"V880",0,"V880","1","DT","1"
"V881",0,"V881","1","DT","1"
"V882",0,"V882","1","DT","1"
"V883",0,"V883","1","DT","1"
"V884",0,"V884","1","DT","1"
"V885",0,"V885","1","DT","1"
"V886",0,"V886","1","DT","1"
"V887",0,"V887","1","DT","1"
"V888",0,"V888","1","DT","1"
"V889",0,"V889","1","DT","1"
"V890",0,"V890","1","DT","1"
"V891",0,"V891","1","DT","1"
"V892",0,"V892","1","DT","1"
"V893",0,"V893","1","DT","1"
"V894",0,"V894","1","DT","1"
"V895",0,"V895","1","DT","1"
"V896",0,"V896","1","DT","1"
"V897",0,"V897","1","DT","1"
"V898",0,"V898","1","DT","1"
"V899",0,"V899","1","DT","1"
"V900",0,"V900","1","DT","1"
"V901",0,"V901","1","DT","1"
"V902",0,"V902","1","DT","1"
"V903",0,"V903","1","DT","1"
"V904",0,"V904","1","DT","1"
"V905",0,"V905","1","DT","1"
"V906",0,"V906","1","DT","1"
"V907",0,"V907","1","DT","1"
"V908",0,"V908","1","DT","1"
"V909",0,"V909","1","DT","1"
"V910",0,"V910","1","DT","1"
"V911",0,"V911","1","DT","1"
"V912",0,"V912","1","DT","1"
"V913",0,"V913","1","DT","1"
"V914",0,"V914","1","DT","1"
"V915",0,"V915","1","DT","1"
"V916",0,"V916","1","DT","1"
"V917",0,"V917","1","DT","1"
"V918",0,"V918","1","DT","1"
"V919",0,"V919","1","DT","1"
"V920",0,"V920","1","DT","1"
"V921",0,"V921","1","DT","1"
"V922",0,"V922","1","DT","1"
"V923",0,"V923","1","DT","1"
"V924",0,"V924","1","DT","1"
"V925",0,"V925","1","DT","1"
"V926",0,"V926","1","DT","1"
"V927",0,"V927","1","DT","1"
"V928",0,"V928","1","DT","1"
"V929",0,"V929","1","DT","1"
"V930",0,"V930","1","DT","1"
"V931",0,"V931","1","DT","1"
"V932",0,"V932","1","DT","1"
"V933",0,"V933","1","DT","1"
"V934",0,"V934","1","DT","1"
"V935",0,"V935","1","DT","1"
"V936",0,"V936","1","DT","1"
"V937",0,"V937","1","DT","1"
"V938",0,"V938","1","DT","1"
"V939",0,"V939","1","DT","1"
"V943",0,"V943","1","DT","1"
"V944",0,"V944","1","DT","1"
"V945",0,"V945","1","DT","1"
"V946",0,"V946","1","DT","1"
"V947",0,"V947","1","DT","1"
"V948",0,"V948","1","DT","1"
"V949",0,"V949","1","DT","1"
"V950",0,"V950","1","DT","1"
"V951",0,"V951","1","DT","1"
"V952",0,"V952","1","DT","1"
"V953",0,"V953","1","DT","1"
"V954",0,"V954","1","DT","1"
"V955",0,"V955","1","DT","1"
"V956",0,"V956","1","DT","1"
"V957",0,"V957","1","DT","1"
"V958",0,"V958","1","DT","1"
"V959",0,"V959","1","DT","1"
"V960",0,"V960","1","DT","1"
"V961",0,"V961","1","DT","1"
"V962",0,"V962","1","DT","1"
"V963",0,"V963","1","DT","1"
"V964",0,"V964","1","DT","1"
"V965",0,"V965","1","DT","1"
"V966",0,"V966","1","DT","1"
"V967",0,"V967","1","DT","1"
"V968",0,"V968","1","DT","1"
"V969",0,"V969","1","DT","1"
"V970",0,"V970","1","DT","1"
"V971",0,"V971","1","DT","1"
"V972",0,"V972","1","DT","1"
"V973",0,"V973","1","DT","1"
"V974",0,"V974","1","DT","1"
"V975",0,"V975","1","DT","1"
"V976",0,"V976","1","DT","1"
"V977",0,"V977","1","DT","1"
"V978",0,"V978","1","DT","1"
"V979",0,"V979","1","DT","1"
"V980",0,"V980","1","DT","1"
"V981",0,"V981","1","DT","1"
"V982",0,"V982","1","DT","1"
"V983",0,"V983","1","DT","1"
"V984",0,"V984","1","DT","1"
"V985",0,"V985","1","DT","1"
"V986",0,"V986","1","DT","1"
"V987",0,"V987","1","DT","1"
"V988",0,"V988","1","DT","1"
"V989",0,"V989","1","DT","1"
"V990",0,"V990","1","DT","1"
"V991",0,"V991","1","DT","1"
"V992",0,"V992","1","DT","1"
"V993",0,"V993","1","DT","1"
"V994",0,"V994","1","DT","1"
"V995",0,"V995","1","DT","1"
"V996",0,"V996","1","DT","1"
"V997",0,"V997","1","DT","1"
"V998",0,"V998","1","DT","1"
"V999",0,"V999","1","DT","1"
"V1000",0,"V1000","1","DT","1"
"V1001",0,"V1001","1","DT","1"
"V1002",0,"V1002","1","DT","1"
"V1003",0,"V1003","1","DT","1"
"V1004",0,"V1004","1","DT","1"
"V1005",0,"V1005","1","DT","1"
"V1006",0,"V1006","1","DT","1"
"V1007",0,"V1007","1","DT","1"
"V1008",0,"V1008","1","DT","1"
"V1009",0,"V1009","1","DT","1"
"V1010",0,"V1010","1","DT","1"
"V1011",0,"V1011","1","DT","1"
"V1012",0,"V1012","1","DT","1"
"V1013",0,"V1013","1","DT","1"
"V1014",0,"V1014","1","DT","1"
"V1015",0,"V1015","1","DT","1"
"V1016",0,"V1016","1","DT","1"
"V1017",0,"V1017","1","DT","1"
"V1018",0,"V1018","1","DT","1"
"V1019",0,"V1019","1","DT","1"
"V1020",0,"V1020","1","DT","1"
"V1021",0,"V1021","1","DT","1"
"V1022",0,"V1022","1","DT","1"
"V1023",0,"V1023","1","DT","1"
"V1024",0,"V1024","1","DT","1"
"V1025",0,"V1025","1","DT","1"
"V1026",0,"V1026","1","DT","1"
"V1027",0,"V1027","1","DT","1"
"V1028",0,"V1028","1","DT","1"
"V1029",0,"V1029","1","DT","1"
"V1030",0,"V1030","1","DT","1"
"V1031",0,"V1031","1","DT","1"
"V1032",0,"V1032","1","DT","1"
"V1033",0,"V1033","1","DT","1"
"V1034",0,"V1034","1","DT","1"
"V1035",0,"V1035","1","DT","1"
"V1036",0,"V1036","1","DT","1"
"V1037",0,"V1037","1","DT","1"
"V1038",0,"V1038","1","DT","1"
"V1039",0,"V1039","1","DT","1"
"V1040",0,"V1040","1","DT","1"
"V1041",0,"V1041","1","DT","1"
"V1042",0,"V1042","1","DT","1"
"V1043",0,"V1043","1","DT","1"
"V1044",0,"V1044","1","DT","1"
"V1045",0,"V1045","1","DT","1"
"V1046",0,"V1046","1","DT","1"
"V1047",0,"V1047","1","DT","1"
"V1048",0,"V1048","1","DT","1"
"V1049",0,"V1049","1","DT","1"
"V1050",0,"V1050","1","DT","1"
"V1051",0,"V1051","1","DT","1"
"V1052",0,"V1052","1","DT","1"
"V1053",0,"V1053","1","DT","1"
"V1054",0,"V1054","1","DT","1"
"V1055",0,"V1055","1","DT","1"
"V1056",0,"V1056","1","DT","1"
"V1057",0,"V1057","1","DT","1"
"V1058",0,"V1058","1","DT","1"
"V1059",0,"V1059","1","DT","1"
"V1065",0,"V1065","1","DT","1"
"V1066",0,"V1066","1","DT","1"
"V1067",0,"V1067","1","DT","1"
"V1068",0,"V1068","1","DT","1"
"V1069",0,"V1069","1","DT","1"
"V1070",0,"V1070","1","DT","1"
"V1071",0,"V1071","1","DT","1"
"V1072",0,"V1072","1","DT","1"
"V1073",0,"V1073","1","DT","1"
"V1074",0,"V1074","1","DT","1"
"V1075",0,"V1075","1","DT","1"
"V1076",0,"V1076","1","DT","1"
"V1077",0,"V1077","1","DT","1"
"V1078",0,"V1078","1","DT","1"
"V1079",0,"V1079","1","DT","1"
"V1080",0,"V1080","1","DT","1"
"V1081",0,"V1081","1","DT","1"
"V1082",0,"V1082","1","DT","1"
"V1083",0,"V1083","1","DT","1"
"V1084",0,"V1084","1","DT","1"
"V1085",0,"V1085","1","DT","1"
"V1086",0,"V1086","1","DT","1"
"V1087",0,"V1087","1","DT","1"
"V1088",0,"V1088","1","DT","1"
"V1089",0,"V1089","1","DT","1"
"V1090",0,"V1090","1","DT","1"
"V1091",0,"V1091","1","DT","1"
"V1092",0,"V1092","1","DT","1"
"V1093",0,"V1093","1","DT","1"
"V1094",0,"V1094","1","DT","1"
"V1095",0,"V1095","1","DT","1"
"V1096",0,"V1096","1","DT","1"
"V1097",0,"V1097","1","DT","1"
"V1098",0,"V1098","1","DT","1"
"V1099",0,"V1099","1","DT","1"
"V1100",0,"V1100","1","DT","1"
"V1101",0,"V1101","1","DT","1"
"V1102",0,"V1102","1","DT","1"
"V1103",0,"V1103","1","DT","1"
"V1104",0,"V1104","1","DT","1"
"V1105",0,"V1105","1","DT","1"
"V1106",0,"V1106","1","DT","1"
"V1107",0,"V1107","1","DT","1"
"V1108",0,"V1108","1","DT","1"
"V1109",0,"V1109","1","DT","1"
"V1110",0,"V1110","1","DT","1"
"V1111",0,"V1111","1","DT","1"
"V1112",0,"V1112","1","DT","1"
"V1113",0,"V1113","1","DT","1"
"V1114",0,"V1114","1","DT","1"
"V1115",0,"V1115","1","DT","1"
"V1116",0,"V1116","1","DT","1"
"V1117",0,"V1117","1","DT","1"
"V1118",0,"V1118","1","DT","1"
"V1119",0,"V1119","1","DT","1"
"V1120",0,"V1120","1","DT","1"
"V1121",0,"V1121","1","DT","1"
"V1122",0,"V1122","1","DT","1"
"V1123",0,"V1123","1","DT","1"
"V1124",0,"V1124","1","DT","1"
"V1125",0,"V1125","1","DT","1"
"V1126",0,"V1126","1","DT","1"
"V1127",0,"V1127","1","DT","1"
"V1128",0,"V1128","1","DT","1"
"V1129",0,"V1129","1","DT","1"
"V1130",0,"V1130","1","DT","1"
"V1131",0,"V1131","1","DT","1"
"V1132",0,"V1132","1","DT","1"
"V1133",0,"V1133","1","DT","1"
"V1134",0,"V1134","1","DT","1"
"V1135",0,"V1135","1","DT","1"
"V1136",0,"V1136","1","DT","1"
"V1137",0,"V1137","1","DT","1"
"V1139",0,"V1139","1","DT","1"
"V1140",0,"V1140","1","DT","1"
"V1141",0,"V1141","1","DT","1"
"V1142",0,"V1142","1","DT","1"
"V1143",0,"V1143","1","DT","1"
"V1144",0,"V1144","1","DT","1"
"V1145",0,"V1145","1","DT","1"
"V1146",0,"V1146","1","DT","1"
"V1147",0,"V1147","1","DT","1"
"V1148",0,"V1148","1","DT","1"
"V1149",0,"V1149","1","DT","1"
"V1150",0,"V1150","1","DT","1"
"V1151",0,"V1151","1","DT","1"
"V1152",0,"V1152","1","DT","1"
"V1153",0,"V1153","1","DT","1"
"V1154",0,"V1154","1","DT","1"
"V1155",0,"V1155","1","DT","1"
"V1156",0,"V1156","1","DT","1"
"V1157",0,"V1157","1","DT","1"
"V1158",0,"V1158","1","DT","1"
"V1159",0,"V1159","1","DT","1"
"V1160",0,"V1160","1","DT","1"
"V1161",0,"V1161","1","DT","1"
"V1162",0,"V1162","1","DT","1"
"V1163",0,"V1163","1","DT","1"
"V1164",0,"V1164","1","DT","1"
"V1165",0,"V1165","1","DT","1"
"V1166",0,"V1166","1","DT","1"
"V1167",0,"V1167","1","DT","1"
"V1168",0,"V1168","1","DT","1"
"V1169",0,"V1169","1","DT","1"
"V1170",0,"V1170","1","DT","1"
"V1171",0,"V1171","1","DT","1"
"V1172",0,"V1172","1","DT","1"
"V1173",0,"V1173","1","DT","1"
"V1174",0,"V1174","1","DT","1"
"V1175",0,"V1175","1","DT","1"
"V1176",0,"V1176","1","DT","1"
"V1177",0,"V1177","1","DT","1"
"V1178",0,"V1178","1","DT","1"
"V1179",0,"V1179","1","DT","1"
"V1180",0,"V1180","1","DT","1"
"V1181",0,"V1181","1","DT","1"
"V1182",0,"V1182","1","DT","1"
"V1183",0,"V1183","1","DT","1"
"V1184",0,"V1184","1","DT","1"
"V1185",0,"V1185","1","DT","1"
"V1186",0,"V1186","1","DT","1"
"V1187",0,"V1187","1","DT","1"
"V1188",0,"V1188","1","DT","1"
"V1189",0,"V1189","1","DT","1"
"V1190",0,"V1190","1","DT","1"
"V1191",0,"V1191","1","DT","1"
"V1192",0,"V1192","1","DT","1"
"V1193",0,"V1193","1","DT","1"
"V1194",0,"V1194","1","DT","1"
"V1195",0,"V1195","1","DT","1"
"V1196",0,"V1196","1","DT","1"
"V1197",0,"V1197","1","DT","1"
"V1198",0,"V1198","1","DT","1"
"V1199",0,"V1199","1","DT","1"
"V1200",0,"V1200","1","DT","1"
"V1201",0,"V1201","1","DT","1"
"V1202",0,"V1202","1","DT","1"
"V1203",0,"V1203","1","DT","1"
"V1204",0,"V1204","1","DT","1"
"V1205",0,"V1205","1","DT","1"
"V1206",0,"V1206","1","DT","1"
"V1207",0,"V1207","1","DT","1"
"V1208",0,"V1208","1","DT","1"
"V1209",0,"V1209","1","DT","1"
"V1210",0,"V1210","1","DT","1"
"V1211",0,"V1211","1","DT","1"
"V1212",0,"V1212","1","DT","1"
"V1213",0,"V1213","1","DT","1"
"V1214",0,"V1214","1","DT","1"
"V1215",0,"V1215","1","DT","1"
"V1216",0,"V1216","1","DT","1"
"V1217",0,"V1217","1","DT","1"
"V1218",0,"V1218","1","DT","1"
"V1219",0,"V1219","1","DT","1"
"V1220",0,"V1220","1","DT","1"
"V1221",0,"V1221","1","DT","1"
"V1222",0,"V1222","1","DT","1"
"V1223",0,"V1223","1","DT","1"
"V1224",0,"V1224","1","DT","1"
"V1225",0,"V1225","1","DT","1"
"V1226",0,"V1226","1","DT","1"
"V1227",0,"V1227","1","DT","1"
"V1228",0,"V1228","1","DT","1"
"V1229",0,"V1229","1","DT","1"
"V1230",0,"V1230","1","DT","1"
"V1231",0,"V1231","1","DT","1"
"V1232",0,"V1232","1","DT","1"
"V1233",0,"V1233","1","DT","1"
"V1234",0,"V1234","1","DT","1"
"V1235",0,"V1235","1","DT","1"
"V1236",0,"V1236","1","DT","1"
"V1237",0,"V1237","1","DT","1"
"V1238",0,"V1238","1","DT","1"
"V1239",0,"V1239","1","DT","1"
"V1240",0,"V1240","1","DT","1"
"V1241",0,"V1241","1","DT","1"
"V1242",0,"V1242","1","DT","1"
"V1243",0,"V1243","1","DT","1"
"V1244",0,"V1244","1","DT","1"
"V1245",0,"V1245","1","DT","1"
"V1246",0,"V1246","1","DT","1"
"V1247",0,"V1247","1","DT","1"
"V1248",0,"V1248","1","DT","1"
"V1249",0,"V1249","1","DT","1"
"V1250",0,"V1250","1","DT","1"
"V1251",0,"V1251","1","DT","1"
"V1252",0,"V1252","1","DT","1"
"V1253",0,"V1253","1","DT","1"
"V1254",0,"V1254","1","DT","1"
"V1255",0,"V1255","1","DT","1"
"V1256",0,"V1256","1","DT","1"
"V1257",0,"V1257","1","DT","1"
"V1258",0,"V1258","1","DT","1"
"V1259",0,"V1259","1","DT","1"
"V1260",0,"V1260","1","DT","1"
"V1261",0,"V1261","1","DT","1"
"V1262",0,"V1262","1","DT","1"
"V1263",0,"V1263","1","DT","1"
"V1264",0,"V1264","1","DT","1"
"V1265",0,"V1265","1","DT","1"
"V1266",0,"V1266","1","DT","1"
"V1267",0,"V1267","1","DT","1"
"V1268",0,"V1268","1","DT","1"
"V1269",0,"V1269","1","DT","1"
"V1270",0,"V1270","1","DT","1"
"V1271",0,"V1271","1","DT","1"
"V1272",0,"V1272","1","DT","1"
"V1273",0,"V1273","1","DT","1"
"V1274",0,"V1274","1","DT","1"
"V1275",0,"V1275","1","DT","1"
"V1276",0,"V1276","1","DT","1"
"V1277",0,"V1277","1","DT","1"
"V1278",0,"V1278","1","DT","1"
"V1279",0,"V1279","1","DT","1"
"V1280",0,"V1280","1","DT","1"
"V1281",0,"V1281","1","DT","1"
"V1282",0,"V1282","1","DT","1"
"V1283",0,"V1283","1","DT","1"
"V1284",0,"V1284","1","DT","1"
"V1285",0,"V1285","1","DT","1"
"V1286",0,"V1286","1","DT","1"
"V1287",0,"V1287","1","DT","1"
"V1288",0,"V1288","1","DT","1"
"V1289",0,"V1289","1","DT","1"
"V1290",0,"V1290","1","DT","1"
"V1291",0,"V1291","1","DT","1"
"V1292",0,"V1292","1","DT","1"
"V1293",0,"V1293","1","DT","1"
"V1294",0,"V1294","1","DT","1"
"V1295",0,"V1295","1","DT","1"
"V1296",0,"V1296","1","DT","1"
"V1297",0,"V1297","1","DT","1"
"V1298",0,"V1298","1","DT","1"
"V1299",0,"V1299","1","DT","1"
"V1300",0,"V1300","1","DT","1"
"V1301",0,"V1301","1","DT","1"
"V1302",0,"V1302","1","DT","1"
"V1303",0,"V1303","1","DT","1"
"V1304",0,"V1304","1","DT","1"
"V1305",0,"V1305","1","DT","1"
"V1306",0,"V1306","1","DT","1"
"V1307",0,"V1307","1","DT","1"
"V1308",0,"V1308","1","DT","1"
"V1309",0,"V1309","1","DT","1"
"V1310",0,"V1310","1","DT","1"
"V1311",0,"V1311","1","DT","1"
"V1312",0,"V1312","1","DT","1"
"V1313",0,"V1313","1","DT","1"
"V1314",0,"V1314","1","DT","1"
"V1315",0,"V1315","1","DT","1"
"V1316",0,"V1316","1","DT","1"
"V1317",0,"V1317","1","DT","1"
"V1318",0,"V1318","1","DT","1"
"V1319",0,"V1319","1","DT","1"
"V1320",0,"V1320","1","DT","1"
"V1321",0,"V1321","1","DT","1"
"V1322",0,"V1322","1","DT","1"
"V1323",0,"V1323","1","DT","1"
"V1324",0,"V1324","1","DT","1"
"V1325",0,"V1325","1","DT","1"
"V1326",0,"V1326","1","DT","1"
"V1327",0,"V1327","1","DT","1"
"V1328",0,"V1328","1","DT","1"
"V1329",0,"V1329","1","DT","1"
"V1330",0,"V1330","1","DT","1"
"V1331",0,"V1331","1","DT","1"
"V1332",0,"V1332","1","DT","1"
"V1333",0,"V1333","1","DT","1"
"V1334",0,"V1334","1","DT","1"
"V1335",0,"V1335","1","DT","1"
"V1336",0,"V1336","1","DT","1"
"V1337",0,"V1337","1","DT","1"
"V1338",0,"V1338","1","DT","1"
"V1339",0,"V1339","1","DT","1"
"V1340",0,"V1340","1","DT","1"
"V1341",0,"V1341","1","DT","1"
"V1342",0,"V1342","1","DT","1"
"V1343",0,"V1343","1","DT","1"
"V1344",0,"V1344","1","DT","1"
"V1345",0,"V1345","1","DT","1"
"V1346",0,"V1346","1","DT","1"
"V1347",0,"V1347","1","DT","1"
"V1348",0,"V1348","1","DT","1"
"V1349",0,"V1349","1","DT","1"
"V1350",0,"V1350","1","DT","1"
"V1351",0,"V1351","1","DT","1"
"V1352",0,"V1352","1","DT","1"
"V1353",0,"V1353","1","DT","1"
"V1354",0,"V1354","1","DT","1"
"V1355",0,"V1355","1","DT","1"
"V1356",0,"V1356","1","DT","1"
"V1357",0,"V1357","1","DT","1"
"V1358",0,"V1358","1","DT","1"
"V1359",0,"V1359","1","DT","1"
"V1360",0,"V1360","1","DT","1"
"V1361",0,"V1361","1","DT","1"
"V1362",0,"V1362","1","DT","1"
"V1363",0,"V1363","1","DT","1"
"V1364",0,"V1364","1","DT","1"
"V1365",0,"V1365","1","DT","1"
"V1366",0,"V1366","1","DT","1"
"V1367",0,"V1367","1","DT","1"
"V1368",0,"V1368","1","DT","1"
"V1369",0,"V1369","1","DT","1"
"V1370",0,"V1370","1","DT","1"
"V1371",0,"V1371","1","DT","1"
"V1372",0,"V1372","1","DT","1"
"V1373",0,"V1373","1","DT","1"
"V1374",0,"V1374","1","DT","1"
"V1375",0,"V1375","1","DT","1"
"V1376",0,"V1376","1","DT","1"
"V1377",0,"V1377","1","DT","1"
"V1378",0,"V1378","1","DT","1"
"V1379",0,"V1379","1","DT","1"
"V1380",0,"V1380","1","DT","1"
"V1381",0,"V1381","1","DT","1"
"V1382",0,"V1382","1","DT","1"
"V1383",0,"V1383","1","DT","1"
"V1384",0,"V1384","1","DT","1"
"V1385",0,"V1385","1","DT","1"
"V1386",0,"V1386","1","DT","1"
"V1388",0,"V1388","1","DT","1"
"V1389",0,"V1389","1","DT","1"
"V1391",0,"V1391","1","DT","1"
"V1392",0,"V1392","1","DT","1"
"V1396",0,"V1396","1","DT","1"
"V1399",0,"V1399","1","DT","1"
"V1400",0,"V1400","1","DT","1"
"V1401",0,"V1401","1","DT","1"
"V1402",0,"V1402","1","DT","1"
"V1403",0,"V1403","1","DT","1"
"V1404",0,"V1404","1","DT","1"
"V1405",0,"V1405","1","DT","1"
"V1406",0,"V1406","1","DT","1"
"V1407",0,"V1407","1","DT","1"
"V1408",0,"V1408","1","DT","1"
"V1409",0,"V1409","1","DT","1"
"V1410",0,"V1410","1","DT","1"
"V1411",0,"V1411","1","DT","1"
"V1412",0,"V1412","1","DT","1"
"V1413",0,"V1413","1","DT","1"
"V1414",0,"V1414","1","DT","1"
"V1415",0,"V1415","1","DT","1"
"V1416",0,"V1416","1","DT","1"
"V1417",0,"V1417","1","DT","1"
"V1418",0,"V1418","1","DT","1"
"V1419",0,"V1419","1","DT","1"
"V1420",0,"V1420","1","DT","1"
"V1421",0,"V1421","1","DT","1"
